"Jahr","Alter","Geschlecht","qx"
1952,87,"M",0.220018
1952,88,"M",0.261877
1952,89,"M",0.248454
1952,90,"M",0.294976
1952,91,"M",0.30137
1952,92,"M",0.290718
1952,93,"M",0.347826
1952,94,"M",0.414414
1952,95,"M",0.336918
1952,0,"F",0.045148
1952,1,"F",0.003276
1952,2,"F",0.001538
1952,3,"F",0.001295
1952,4,"F",0.001054
1952,5,"F",0.000712
1952,6,"F",0.000508
1952,7,"F",0.000626
1952,8,"F",0.000492
1952,9,"F",0.000169
1952,10,"F",0.000381
1952,11,"F",0.000309
1952,12,"F",0.000289
1952,13,"F",0.00068
1952,14,"F",0.000542
1952,15,"F",0.00037
1952,16,"F",0.000661
1952,17,"F",0.000603
1952,18,"F",0.00085
1952,19,"F",0.000982
1952,20,"F",0.001177
1952,21,"F",0.001117
1952,22,"F",0.001014
1952,23,"F",0.001029
1952,24,"F",0.000911
1952,25,"F",0.001634
1952,26,"F",0.001185
1952,27,"F",0.001087
1952,28,"F",0.001171
1952,29,"F",0.001097
1952,30,"F",0.001461
1952,31,"F",0.00162
1952,32,"F",0.001716
1952,33,"F",0.001448
1952,34,"F",0.001711
1952,35,"F",0.002121
1952,36,"F",0.002209
1952,37,"F",0.002038
1952,38,"F",0.002027
1952,39,"F",0.002277
1952,40,"F",0.002757
1952,41,"F",0.002925
1952,42,"F",0.003208
1952,43,"F",0.003743
1952,44,"F",0.003416
1952,45,"F",0.003952
1952,46,"F",0.004024
1952,47,"F",0.004554
1952,48,"F",0.005381
1952,49,"F",0.005528
1952,50,"F",0.005549
1952,51,"F",0.005695
1952,52,"F",0.007147
1952,53,"F",0.006744
1952,54,"F",0.007949
1952,55,"F",0.00796
1952,56,"F",0.008604
1952,57,"F",0.009684
1952,58,"F",0.010124
1952,59,"F",0.010997
1952,60,"F",0.012909
1952,61,"F",0.0141
1952,62,"F",0.016616
1952,63,"F",0.017414
1952,64,"F",0.018092
1952,65,"F",0.020718
1952,66,"F",0.024689
1952,67,"F",0.026731
1952,68,"F",0.02823
1952,69,"F",0.03385
1952,70,"F",0.037234
1952,71,"F",0.042277
1952,72,"F",0.044933
1952,73,"F",0.053495
1952,74,"F",0.05562
1952,75,"F",0.067967
1952,76,"F",0.071619
1952,77,"F",0.082388
1952,78,"F",0.095981
1952,79,"F",0.104255
1952,80,"F",0.116779
1952,81,"F",0.116555
1952,82,"F",0.135461
1952,83,"F",0.146232
1952,84,"F",0.159654
1952,85,"F",0.172647
1952,86,"F",0.190105
1952,87,"F",0.199257
1952,88,"F",0.214576
1952,89,"F",0.246831
1952,90,"F",0.253968
1952,91,"F",0.251139
1952,92,"F",0.304029
1952,93,"F",0.363636
1952,94,"F",0.278481
1952,95,"F",0.312236
1953,0,"M",0.056372
1953,1,"M",0.003646
1953,2,"M",0.00202
1953,3,"M",0.001308
1953,4,"M",0.000877
1953,5,"M",0.001025
1953,6,"M",0.00088
1953,7,"M",0.000821
1953,8,"M",0.00063
1953,9,"M",0.000495
1953,10,"M",0.000761
1953,11,"M",0.000418
1953,12,"M",0.000775
1953,13,"M",0.000586
1953,14,"M",0.000532
1953,15,"M",0.000911
1953,16,"M",0.001075
1953,17,"M",0.001223
1953,18,"M",0.00174
1953,19,"M",0.001453
1953,20,"M",0.001682
1953,21,"M",0.001865
1953,22,"M",0.001635
1953,23,"M",0.001903
1953,24,"M",0.001874
1953,25,"M",0.001638
1953,26,"M",0.001488
1953,27,"M",0.002051
1953,28,"M",0.002004
1953,29,"M",0.002013
1953,30,"M",0.001841
1953,31,"M",0.00181
1953,32,"M",0.001676
1953,33,"M",0.002184
1953,34,"M",0.002127
1953,35,"M",0.00193
1953,36,"M",0.002979
1953,37,"M",0.002905
1953,38,"M",0.002863
1953,39,"M",0.002566
1953,40,"M",0.00296
1953,41,"M",0.003488
1953,42,"M",0.00348
1953,43,"M",0.004184
1953,44,"M",0.004543
1953,45,"M",0.005035
1953,46,"M",0.005645
1953,47,"M",0.005809
1953,48,"M",0.006616
1953,49,"M",0.008032
1953,50,"M",0.009
1953,51,"M",0.009094
1953,52,"M",0.011929
1953,53,"M",0.013008
1953,54,"M",0.013139
1953,55,"M",0.015395
1953,56,"M",0.015703
1953,57,"M",0.016857
1953,58,"M",0.018745
1953,59,"M",0.019451
1953,60,"M",0.023113
1953,61,"M",0.024667
1953,62,"M",0.025248
1953,63,"M",0.028383
1953,64,"M",0.031796
1953,65,"M",0.035556
1953,66,"M",0.037674
1953,67,"M",0.041422
1953,68,"M",0.045827
1953,69,"M",0.05271
1953,70,"M",0.050572
1953,71,"M",0.055313
1953,72,"M",0.058963
1953,73,"M",0.067458
1953,74,"M",0.073775
1953,75,"M",0.082648
1953,76,"M",0.086314
1953,77,"M",0.099206
1953,78,"M",0.108815
1953,79,"M",0.119607
1953,80,"M",0.126021
1953,81,"M",0.142313
1953,82,"M",0.149465
1953,83,"M",0.178872
1953,84,"M",0.171026
1953,85,"M",0.197077
1953,86,"M",0.227055
1953,87,"M",0.209147
1953,88,"M",0.23994
1953,89,"M",0.255516
1953,90,"M",0.28877
1953,91,"M",0.298746
1953,92,"M",0.291525
1953,93,"M",0.25641
1953,94,"M",0.360656
1953,95,"M",0.420712
1953,0,"F",0.043106
1953,1,"F",0.003213
1953,2,"F",0.001679
1953,3,"F",0.000955
1953,4,"F",0.000815
1953,5,"F",0.000557
1953,6,"F",0.000792
1953,7,"F",0.000439
1953,8,"F",0.00054
1953,9,"F",0.000322
1953,10,"F",0.000414
1953,11,"F",0.000434
1953,12,"F",0.000449
1953,13,"F",0.000473
1953,14,"F",0.000462
1953,15,"F",0.000475
1953,16,"F",0.000497
1953,17,"F",0.000691
1953,18,"F",0.000706
1953,19,"F",0.001024
1953,20,"F",0.000645
1953,21,"F",0.000738
1953,22,"F",0.000929
1953,23,"F",0.001083
1953,24,"F",0.001289
1953,25,"F",0.000999
1953,26,"F",0.001102
1953,27,"F",0.001005
1953,28,"F",0.000881
1953,29,"F",0.001398
1953,30,"F",0.001686
1953,31,"F",0.001551
1953,32,"F",0.001119
1953,33,"F",0.001512
1953,34,"F",0.001606
1953,35,"F",0.001942
1953,36,"F",0.001973
1953,37,"F",0.001818
1953,38,"F",0.002336
1953,39,"F",0.002538
1953,40,"F",0.00267
1953,41,"F",0.002526
1953,42,"F",0.00318
1953,43,"F",0.00297
1953,44,"F",0.003418
1953,45,"F",0.003155
1953,46,"F",0.003766
1953,47,"F",0.004688
1953,48,"F",0.004599
1953,49,"F",0.004889
1953,50,"F",0.005421
1953,51,"F",0.005832
1953,52,"F",0.006204
1953,53,"F",0.00635
1953,54,"F",0.007813
1953,55,"F",0.007007
1953,56,"F",0.008383
1953,57,"F",0.009792
1953,58,"F",0.010282
1953,59,"F",0.011602
1953,60,"F",0.012485
1953,61,"F",0.013057
1953,62,"F",0.015641
1953,63,"F",0.017668
1953,64,"F",0.018202
1953,65,"F",0.021203
1953,66,"F",0.023139
1953,67,"F",0.025794
1953,68,"F",0.029968
1953,69,"F",0.031881
1953,70,"F",0.0386
1953,71,"F",0.042025
1953,72,"F",0.048746
1953,73,"F",0.051634
1953,74,"F",0.05661
1953,75,"F",0.064173
1953,76,"F",0.073847
1953,77,"F",0.079578
1953,78,"F",0.088781
1953,79,"F",0.102895
1953,80,"F",0.107627
1953,81,"F",0.118108
1953,82,"F",0.131997
1953,83,"F",0.146404
1953,84,"F",0.159021
1953,85,"F",0.173864
1953,86,"F",0.195796
1953,87,"F",0.205514
1953,88,"F",0.212687
1953,89,"F",0.250076
1953,90,"F",0.2458
1953,91,"F",0.267937
1953,92,"F",0.278261
1953,93,"F",0.306258
1953,94,"F",0.348449
1953,95,"F",0.333778
1954,0,"M",0.054573
1954,1,"M",0.003252
1954,2,"M",0.00224
1954,3,"M",0.001216
1954,4,"M",0.001234
1954,5,"M",0.000972
1954,6,"M",0.000886
1954,7,"M",0.000769
1954,8,"M",0.000644
1954,9,"M",0.000925
1954,10,"M",0.000513
1954,11,"M",0.000508
1954,12,"M",0.000418
1954,13,"M",0.000627
1954,14,"M",0.000674
1954,15,"M",0.000958
1954,16,"M",0.000867
1954,17,"M",0.001199
1954,18,"M",0.001543
1954,19,"M",0.001849
1954,20,"M",0.001952
1954,21,"M",0.002296
1954,22,"M",0.002159
1954,23,"M",0.002229
1954,24,"M",0.002161
1954,25,"M",0.002153
1954,26,"M",0.001857
1954,27,"M",0.002177
1954,28,"M",0.001883
1954,29,"M",0.002081
1954,30,"M",0.002162
1954,31,"M",0.001989
1954,32,"M",0.001819
1954,33,"M",0.002339
1954,34,"M",0.002591
1954,35,"M",0.002379
1954,36,"M",0.002487
1954,37,"M",0.002744
1954,38,"M",0.003026
1954,39,"M",0.003043
1954,40,"M",0.002977
1954,41,"M",0.003706
1954,42,"M",0.003637
1954,43,"M",0.004584
1954,44,"M",0.004523
1954,45,"M",0.004926
1954,46,"M",0.00536
1954,47,"M",0.006513
1954,48,"M",0.006318
1954,49,"M",0.007007
1954,50,"M",0.008844
1954,51,"M",0.010231
1954,52,"M",0.010863
1954,53,"M",0.011856
1954,54,"M",0.012927
1954,55,"M",0.015519
1954,56,"M",0.015564
1954,57,"M",0.018072
1954,58,"M",0.019053
1954,59,"M",0.020494
1954,60,"M",0.02249
1954,61,"M",0.02574
1954,62,"M",0.027301
1954,63,"M",0.029499
1954,64,"M",0.031041
1954,65,"M",0.035325
1954,66,"M",0.038895
1954,67,"M",0.039882
1954,68,"M",0.043279
1954,69,"M",0.04855
1954,70,"M",0.055254
1954,71,"M",0.05567
1954,72,"M",0.061395
1954,73,"M",0.064688
1954,74,"M",0.074013
1954,75,"M",0.079238
1954,76,"M",0.089323
1954,77,"M",0.102018
1954,78,"M",0.106422
1954,79,"M",0.119209
1954,80,"M",0.128536
1954,81,"M",0.138919
1954,82,"M",0.16072
1954,83,"M",0.170539
1954,84,"M",0.182003
1954,85,"M",0.195429
1954,86,"M",0.220137
1954,87,"M",0.213439
1954,88,"M",0.255882
1954,89,"M",0.264189
1954,90,"M",0.284507
1954,91,"M",0.304207
1954,92,"M",0.35443
1954,93,"M",0.320988
1954,94,"M",0.294118
1954,95,"M",0.363636
1954,0,"F",0.041685
1954,1,"F",0.003845
1954,2,"F",0.001658
1954,3,"F",0.001222
1954,4,"F",0.000795
1954,5,"F",0.00072
1954,6,"F",0.000763
1954,7,"F",0.000575
1954,8,"F",0.000555
1954,9,"F",0.000367
1954,10,"F",0.000492
1954,11,"F",0.000433
1954,12,"F",0.000435
1954,13,"F",0.000388
1954,14,"F",0.00049
1954,15,"F",0.000593
1954,16,"F",0.000501
1954,17,"F",5e-04
1954,18,"F",0.000696
1954,19,"F",0.000761
1954,20,"F",0.00072
1954,21,"F",0.000765
1954,22,"F",0.000787
1954,23,"F",0.001173
1954,24,"F",0.001024
1954,25,"F",0.000913
1954,26,"F",0.001024
1954,27,"F",0.001207
1954,28,"F",0.001028
1954,29,"F",0.00092
1954,30,"F",0.001335
1954,31,"F",0.001207
1954,32,"F",0.001506
1954,33,"F",0.001531
1954,34,"F",0.001806
1954,35,"F",0.001434
1954,36,"F",0.001885
1954,37,"F",0.002232
1954,38,"F",0.00212
1954,39,"F",0.002823
1954,40,"F",0.002475
1954,41,"F",0.002156
1954,42,"F",0.002833
1954,43,"F",0.003021
1954,44,"F",0.003169
1954,45,"F",0.003586
1954,46,"F",0.003652
1954,47,"F",0.004094
1954,48,"F",0.005375
1954,49,"F",0.005085
1954,50,"F",0.005483
1954,51,"F",0.005934
1954,52,"F",0.006531
1954,53,"F",0.006501
1954,54,"F",0.007117
1954,55,"F",0.007874
1954,56,"F",0.0091
1954,57,"F",0.009616
1954,58,"F",0.010303
1954,59,"F",0.010907
1954,60,"F",0.012412
1954,61,"F",0.012719
1954,62,"F",0.015845
1954,63,"F",0.016211
1954,64,"F",0.018515
1954,65,"F",0.020726
1954,66,"F",0.023629
1954,67,"F",0.024278
1954,68,"F",0.028423
1954,69,"F",0.032111
1954,70,"F",0.037172
1954,71,"F",0.040794
1954,72,"F",0.043912
1954,73,"F",0.052219
1954,74,"F",0.055835
1954,75,"F",0.061703
1954,76,"F",0.071564
1954,77,"F",0.077022
1954,78,"F",0.087147
1954,79,"F",0.096212
1954,80,"F",0.111009
1954,81,"F",0.121321
1954,82,"F",0.133
1954,83,"F",0.147934
1954,84,"F",0.166346
1954,85,"F",0.174234
1954,86,"F",0.188875
1954,87,"F",0.2155
1954,88,"F",0.217876
1954,89,"F",0.235787
1954,90,"F",0.254312
1954,91,"F",0.278177
1954,92,"F",0.293515
1954,93,"F",0.299876
1954,94,"F",0.303748
1954,95,"F",0.334651
1955,0,"M",0.052021
1955,1,"M",0.003152
1955,2,"M",0.001977
1955,3,"M",0.00131
1955,4,"M",0.00177
1955,5,"M",0.001062
1955,6,"M",0.000788
1955,7,"M",0.000746
1955,8,"M",0.000808
1955,9,"M",0.000511
1955,10,"M",0.000463
1955,11,"M",0.000715
1955,12,"M",0.00069
1955,13,"M",0.000704
1955,14,"M",0.000688
1955,15,"M",0.000763
1955,16,"M",0.000853
1955,17,"M",0.001282
1955,18,"M",0.001831
1955,19,"M",0.001968
1955,20,"M",0.002253
1955,21,"M",0.00237
1955,22,"M",0.00234
1955,23,"M",0.002286
1955,24,"M",0.002142
1955,25,"M",0.002135
1955,26,"M",0.002207
1955,27,"M",0.002016
1955,28,"M",0.002523
1955,29,"M",0.002503
1955,30,"M",0.002278
1955,31,"M",0.002196
1955,32,"M",0.002094
1955,33,"M",0.002312
1955,34,"M",0.002165
1955,35,"M",0.002023
1955,36,"M",0.002289
1955,37,"M",0.001823
1955,38,"M",0.002592
1955,39,"M",0.003615
1955,40,"M",0.003115
1955,41,"M",0.003468
1955,42,"M",0.003614
1955,43,"M",0.004055
1955,44,"M",0.004438
1955,45,"M",0.005123
1955,46,"M",0.00542
1955,47,"M",0.006607
1955,48,"M",0.006462
1955,49,"M",0.006961
1955,50,"M",0.008235
1955,51,"M",0.010049
1955,52,"M",0.009862
1955,53,"M",0.012616
1955,54,"M",0.012567
1955,55,"M",0.014577
1955,56,"M",0.015946
1955,57,"M",0.017542
1955,58,"M",0.018924
1955,59,"M",0.02146
1955,60,"M",0.022976
1955,61,"M",0.023722
1955,62,"M",0.026594
1955,63,"M",0.029724
1955,64,"M",0.031412
1955,65,"M",0.035257
1955,66,"M",0.040251
1955,67,"M",0.039445
1955,68,"M",0.042936
1955,69,"M",0.051188
1955,70,"M",0.051482
1955,71,"M",0.059027
1955,72,"M",0.062322
1955,73,"M",0.068307
1955,74,"M",0.075745
1955,75,"M",0.08142
1955,76,"M",0.091528
1955,77,"M",0.099183
1955,78,"M",0.107575
1955,79,"M",0.110174
1955,80,"M",0.125266
1955,81,"M",0.136275
1955,82,"M",0.152831
1955,83,"M",0.160179
1955,84,"M",0.186654
1955,85,"M",0.203225
1955,86,"M",0.233519
1955,87,"M",0.23005
1955,88,"M",0.235081
1955,89,"M",0.272143
1955,90,"M",0.296756
1955,91,"M",0.308458
1955,92,"M",0.317757
1955,93,"M",0.304239
1955,94,"M",0.315018
1955,95,"M",0.31202
1955,0,"F",0.038743
1955,1,"F",0.002725
1955,2,"F",0.001352
1955,3,"F",0.001067
1955,4,"F",0.001057
1955,5,"F",0.000901
1955,6,"F",0.000625
1955,7,"F",0.000541
1955,8,"F",0.000457
1955,9,"F",0.000578
1955,10,"F",0.000454
1955,11,"F",0.000492
1955,12,"F",0.000396
1955,13,"F",0.000453
1955,14,"F",0.000405
1955,15,"F",0.000553
1955,16,"F",0.000689
1955,17,"F",0.000792
1955,18,"F",0.000655
1955,19,"F",0.000877
1955,20,"F",0.000718
1955,21,"F",0.000968
1955,22,"F",0.000934
1955,23,"F",0.001064
1955,24,"F",0.001158
1955,25,"F",0.000966
1955,26,"F",0.000832
1955,27,"F",0.001009
1955,28,"F",0.001376
1955,29,"F",0.000977
1955,30,"F",0.001067
1955,31,"F",0.001307
1955,32,"F",0.001263
1955,33,"F",0.00153
1955,34,"F",0.001589
1955,35,"F",0.001583
1955,36,"F",0.002135
1955,37,"F",0.001605
1955,38,"F",0.002651
1955,39,"F",0.002129
1955,40,"F",0.002377
1955,41,"F",0.00254
1955,42,"F",0.002833
1955,43,"F",0.002583
1955,44,"F",0.00321
1955,45,"F",0.003133
1955,46,"F",0.003483
1955,47,"F",0.004137
1955,48,"F",0.004359
1955,49,"F",0.004094
1955,50,"F",0.005118
1955,51,"F",0.005751
1955,52,"F",0.006153
1955,53,"F",0.007083
1955,54,"F",0.007412
1955,55,"F",0.007155
1955,56,"F",0.008439
1955,57,"F",0.008379
1955,58,"F",0.009713
1955,59,"F",0.010705
1955,60,"F",0.012459
1955,61,"F",0.012862
1955,62,"F",0.014891
1955,63,"F",0.016275
1955,64,"F",0.01872
1955,65,"F",0.019887
1955,66,"F",0.022774
1955,67,"F",0.02608
1955,68,"F",0.02893
1955,69,"F",0.031491
1955,70,"F",0.032272
1955,71,"F",0.040134
1955,72,"F",0.044981
1955,73,"F",0.048816
1955,74,"F",0.057009
1955,75,"F",0.064354
1955,76,"F",0.069748
1955,77,"F",0.077813
1955,78,"F",0.085263
1955,79,"F",0.100446
1955,80,"F",0.103973
1955,81,"F",0.117994
1955,82,"F",0.129649
1955,83,"F",0.134142
1955,84,"F",0.153422
1955,85,"F",0.171177
1955,86,"F",0.187916
1955,87,"F",0.191938
1955,88,"F",0.219723
1955,89,"F",0.238511
1955,90,"F",0.241146
1955,91,"F",0.272825
1955,92,"F",0.288052
1955,93,"F",0.330827
1955,94,"F",0.291892
1955,95,"F",0.376048
1956,0,"M",0.048907
1956,1,"M",0.002927
1956,2,"M",0.001503
1956,3,"M",0.00152
1956,4,"M",0.00107
1956,5,"M",0.000839
1956,6,"M",0.000869
1956,7,"M",0.000547
1956,8,"M",0.000589
1956,9,"M",0.000565
1956,10,"M",0.000533
1956,11,"M",4e-04
1956,12,"M",0.000458
1956,13,"M",0.000472
1956,14,"M",0.000672
1956,15,"M",0.000809
1956,16,"M",0.001013
1956,17,"M",0.001549
1956,18,"M",0.001746
1956,19,"M",0.001988
1956,20,"M",0.002701
1956,21,"M",0.003116
1956,22,"M",0.002665
1956,23,"M",0.002734
1956,24,"M",0.002488
1956,25,"M",0.002822
1956,26,"M",0.002113
1956,27,"M",0.002476
1956,28,"M",0.002247
1956,29,"M",0.001763
1956,30,"M",0.001934
1956,31,"M",0.002341
1956,32,"M",0.002423
1956,33,"M",0.002437
1956,34,"M",0.002287
1956,35,"M",0.00275
1956,36,"M",0.002898
1956,37,"M",0.002795
1956,38,"M",0.002644
1956,39,"M",0.003156
1956,40,"M",0.003531
1956,41,"M",0.003279
1956,42,"M",0.003946
1956,43,"M",0.00391
1956,44,"M",0.004904
1956,45,"M",0.005065
1956,46,"M",0.004863
1956,47,"M",0.006056
1956,48,"M",0.007263
1956,49,"M",0.007447
1956,50,"M",0.008555
1956,51,"M",0.009175
1956,52,"M",0.010673
1956,53,"M",0.011952
1956,54,"M",0.012157
1956,55,"M",0.014335
1956,56,"M",0.017244
1956,57,"M",0.018088
1956,58,"M",0.020483
1956,59,"M",0.021011
1956,60,"M",0.023482
1956,61,"M",0.026191
1956,62,"M",0.02727
1956,63,"M",0.028336
1956,64,"M",0.030468
1956,65,"M",0.033866
1956,66,"M",0.040967
1956,67,"M",0.04159
1956,68,"M",0.042882
1956,69,"M",0.04901
1956,70,"M",0.05421
1956,71,"M",0.055488
1956,72,"M",0.06195
1956,73,"M",0.070509
1956,74,"M",0.072139
1956,75,"M",0.083119
1956,76,"M",0.089921
1956,77,"M",0.099676
1956,78,"M",0.107083
1956,79,"M",0.11847
1956,80,"M",0.136657
1956,81,"M",0.137685
1956,82,"M",0.15576
1956,83,"M",0.162325
1956,84,"M",0.192014
1956,85,"M",0.189263
1956,86,"M",0.215105
1956,87,"M",0.228663
1956,88,"M",0.241664
1956,89,"M",0.277303
1956,90,"M",0.281014
1956,91,"M",0.293173
1956,92,"M",0.32948
1956,93,"M",0.39823
1956,94,"M",0.35102
1956,95,"M",0.363636
1956,0,"F",0.037372
1956,1,"F",0.002805
1956,2,"F",0.001629
1956,3,"F",0.001124
1956,4,"F",0.000793
1956,5,"F",0.00068
1956,6,"F",0.000596
1956,7,"F",0.000393
1956,8,"F",0.000468
1956,9,"F",0.000339
1956,10,"F",0.000324
1956,11,"F",0.000389
1956,12,"F",0.000397
1956,13,"F",0.000321
1956,14,"F",0.000437
1956,15,"F",5e-04
1956,16,"F",0.000571
1956,17,"F",0.000712
1956,18,"F",0.000702
1956,19,"F",0.00056
1956,20,"F",0.000558
1956,21,"F",0.000879
1956,22,"F",0.000735
1956,23,"F",0.000661
1956,24,"F",0.000937
1956,25,"F",0.00097
1956,26,"F",0.001103
1956,27,"F",0.001096
1956,28,"F",0.00091
1956,29,"F",0.001324
1956,30,"F",0.001191
1956,31,"F",0.00145
1956,32,"F",0.001298
1956,33,"F",0.001541
1956,34,"F",0.001623
1956,35,"F",0.001667
1956,36,"F",0.001921
1956,37,"F",0.001682
1956,38,"F",0.001969
1956,39,"F",0.002094
1956,40,"F",0.002736
1956,41,"F",0.002558
1956,42,"F",0.002753
1956,43,"F",0.002724
1956,44,"F",0.003128
1956,45,"F",0.003402
1956,46,"F",0.004074
1956,47,"F",0.004019
1956,48,"F",0.004143
1956,49,"F",0.004733
1956,50,"F",0.004878
1956,51,"F",0.005815
1956,52,"F",0.0059
1956,53,"F",0.006974
1956,54,"F",0.007052
1956,55,"F",0.00751
1956,56,"F",0.008249
1956,57,"F",0.008689
1956,58,"F",0.010014
1956,59,"F",0.010693
1956,60,"F",0.01146
1956,61,"F",0.013413
1956,62,"F",0.014816
1956,63,"F",0.016667
1956,64,"F",0.018314
1956,65,"F",0.018754
1956,66,"F",0.023203
1956,67,"F",0.024713
1956,68,"F",0.027944
1956,69,"F",0.032401
1956,70,"F",0.036795
1956,71,"F",0.0391
1956,72,"F",0.043125
1956,73,"F",0.049648
1956,74,"F",0.055168
1956,75,"F",0.060274
1956,76,"F",0.070333
1956,77,"F",0.077604
1956,78,"F",0.085397
1956,79,"F",0.100404
1956,80,"F",0.106482
1956,81,"F",0.11851
1956,82,"F",0.131275
1956,83,"F",0.138441
1956,84,"F",0.156564
1956,85,"F",0.171635
1956,86,"F",0.188195
1956,87,"F",0.197768
1956,88,"F",0.222783
1956,89,"F",0.23693
1956,90,"F",0.248649
1956,91,"F",0.284222
1956,92,"F",0.316258
1956,93,"F",0.280193
1956,94,"F",0.312268
1956,95,"F",0.340776
1957,0,"M",0.04966
1957,1,"M",0.003173
1957,2,"M",0.001984
1957,3,"M",0.001227
1957,4,"M",0.001098
1957,5,"M",0.00093
1957,6,"M",0.000923
1957,7,"M",0.000912
1957,8,"M",0.000888
1957,9,"M",0.000644
1957,10,"M",0.000585
1957,11,"M",0.000533
1957,12,"M",0.000631
1957,13,"M",0.000843
1957,14,"M",0.000872
1957,15,"M",0.000943
1957,16,"M",0.001245
1957,17,"M",0.001572
1957,18,"M",0.002338
1957,19,"M",0.002168
1957,20,"M",0.002344
1957,21,"M",0.002926
1957,22,"M",0.002557
1957,23,"M",0.003031
1957,24,"M",0.002624
1957,25,"M",0.002422
1957,26,"M",0.002826
1957,27,"M",0.002612
1957,28,"M",0.002492
1957,29,"M",0.002563
1957,30,"M",0.002134
1957,31,"M",0.002428
1957,32,"M",0.001818
1957,33,"M",0.002438
1957,34,"M",0.002784
1957,35,"M",0.002187
1957,36,"M",0.002555
1957,37,"M",0.002513
1957,38,"M",0.003479
1957,39,"M",0.002918
1957,40,"M",0.003895
1957,41,"M",0.003299
1957,42,"M",0.003722
1957,43,"M",0.003781
1957,44,"M",0.004929
1957,45,"M",0.00543
1957,46,"M",0.006032
1957,47,"M",0.006227
1957,48,"M",0.00696
1957,49,"M",0.008106
1957,50,"M",0.008541
1957,51,"M",0.009972
1957,52,"M",0.009934
1957,53,"M",0.011957
1957,54,"M",0.01412
1957,55,"M",0.014345
1957,56,"M",0.01756
1957,57,"M",0.018991
1957,58,"M",0.01955
1957,59,"M",0.021686
1957,60,"M",0.02466
1957,61,"M",0.026182
1957,62,"M",0.028837
1957,63,"M",0.030014
1957,64,"M",0.033526
1957,65,"M",0.035403
1957,66,"M",0.039118
1957,67,"M",0.042357
1957,68,"M",0.047279
1957,69,"M",0.050108
1957,70,"M",0.054791
1957,71,"M",0.061969
1957,72,"M",0.061215
1957,73,"M",0.070179
1957,74,"M",0.079831
1957,75,"M",0.087024
1957,76,"M",0.087794
1957,77,"M",0.093399
1957,78,"M",0.111799
1957,79,"M",0.116012
1957,80,"M",0.125595
1957,81,"M",0.140788
1957,82,"M",0.142352
1957,83,"M",0.168993
1957,84,"M",0.175073
1957,85,"M",0.190777
1957,86,"M",0.205292
1957,87,"M",0.221665
1957,88,"M",0.253263
1957,89,"M",0.242686
1957,90,"M",0.266581
1957,91,"M",0.291262
1957,92,"M",0.311499
1957,93,"M",0.347458
1957,94,"M",0.369811
1957,95,"M",0.377261
1957,0,"F",0.03843
1957,1,"F",0.00285
1957,2,"F",0.00162
1957,3,"F",0.001048
1957,4,"F",0.000808
1957,5,"F",0.000882
1957,6,"F",0.000576
1957,7,"F",0.000413
1957,8,"F",0.000453
1957,9,"F",0.000357
1957,10,"F",0.000399
1957,11,"F",0.000347
1957,12,"F",0.000519
1957,13,"F",0.000511
1957,14,"F",0.000625
1957,15,"F",0.000579
1957,16,"F",0.000643
1957,17,"F",0.000604
1957,18,"F",0.000565
1957,19,"F",0.000829
1957,20,"F",0.000822
1957,21,"F",0.000845
1957,22,"F",0.001015
1957,23,"F",0.00094
1957,24,"F",0.000999
1957,25,"F",0.001059
1957,26,"F",0.001132
1957,27,"F",0.00124
1957,28,"F",0.000995
1957,29,"F",0.001362
1957,30,"F",0.00125
1957,31,"F",0.001293
1957,32,"F",0.00117
1957,33,"F",0.001513
1957,34,"F",0.001668
1957,35,"F",0.001427
1957,36,"F",0.001829
1957,37,"F",0.001658
1957,38,"F",0.00169
1957,39,"F",0.002043
1957,40,"F",0.002262
1957,41,"F",0.002397
1957,42,"F",0.002338
1957,43,"F",0.002564
1957,44,"F",0.002932
1957,45,"F",0.003321
1957,46,"F",0.003896
1957,47,"F",0.003838
1957,48,"F",0.004718
1957,49,"F",0.004606
1957,50,"F",0.004813
1957,51,"F",0.005265
1957,52,"F",0.005947
1957,53,"F",0.006699
1957,54,"F",0.006922
1957,55,"F",0.007657
1957,56,"F",0.007947
1957,57,"F",0.009325
1957,58,"F",0.01049
1957,59,"F",0.009516
1957,60,"F",0.011971
1957,61,"F",0.013143
1957,62,"F",0.014934
1957,63,"F",0.016444
1957,64,"F",0.017516
1957,65,"F",0.019571
1957,66,"F",0.021779
1957,67,"F",0.025596
1957,68,"F",0.02877
1957,69,"F",0.033875
1957,70,"F",0.035277
1957,71,"F",0.039955
1957,72,"F",0.046356
1957,73,"F",0.050816
1957,74,"F",0.058924
1957,75,"F",0.061445
1957,76,"F",0.069641
1957,77,"F",0.07854
1957,78,"F",0.087256
1957,79,"F",0.097832
1957,80,"F",0.097405
1957,81,"F",0.112388
1957,82,"F",0.131504
1957,83,"F",0.144344
1957,84,"F",0.156203
1957,85,"F",0.167358
1957,86,"F",0.197979
1957,87,"F",0.208938
1957,88,"F",0.203789
1957,89,"F",0.231681
1957,90,"F",0.246914
1957,91,"F",0.253138
1957,92,"F",0.275148
1957,93,"F",0.299578
1957,94,"F",0.312178
1957,95,"F",0.389321
1958,0,"M",0.04463
1958,1,"M",0.00288
1958,2,"M",0.001711
1958,3,"M",0.001365
1958,4,"M",0.000927
1958,5,"M",0.000876
1958,6,"M",0.000663
1958,7,"M",0.000761
1958,8,"M",0.000676
1958,9,"M",0.000493
